# GRE 词汇词典
# GRE 研究生入学考试词汇
# 共 7479 条
# 格式: word|translation

chore|chore n. 零工, 家务；[经] 零工
lottery|lottery n. 奖券, 彩票, 运气；[经] 抽彩给奖法
loosen|loosen vt. 放松, 松开, 解除；vi. 变松, 松弛
elevate|elevate vt. 举起, 提拔, 鼓舞
linen|linen n. 亚麻布, 亚麻线, 亚麻制品；a. 亚麻布制的, 亚麻的
embed|embed vt. 使插入, 使嵌入, 使深留脑中；[计] 嵌入
saturated|saturated a. 饱和的, 渗透的；[医] 饱和的
wary|wary a. 谨慎的, 小心的, 机警的, 周到的, 唯恐的
exceptional|exceptional a. 例外的, 异常的, 特别的
mattress|mattress n. 床垫, 空气垫, 沉床；[医] 褥子, 床垫
horizontal|horizontal n. 水平线, 水平面, 水平位置；a. 水平线的, 平坦的, 横的；n. 水平；[计] 水平
warrant|warrant n. 授权, 正当理由, 根据, 证明, 批准, 凭证, 令状, 委任状；vt. 授权给, 保证, 担保, 批准, 使有正当理由
credible|credible a. 可信的, 可靠的；[法] 可信的, 可靠的
lounge|lounge n. 闲逛, 休闲室, 长沙发；vi. 闲混, (懒洋洋地)躺；vt. 闲混
denounce|denounce vt. 告发, 抨击, 谴责；[法] 谴责, 斥责, 告发
complicate|complicate vt. 弄复杂, 使错综, 使恶化；vi. 变复杂
ponder|ponder v. 沉思, 考虑
qualified|qualified a. 有资格的；[经] 合格的, 有条件的, 有限制的
cosmic|cosmic a. 宇宙的, 宇宙航行的, 无限的, 有秩序的；[医] 宇宙的
thesis|thesis n. 论题, 论文
fishery|fishery n. 渔业；[法] 捕鱼, 捕鱼权
gum|gum n. 树胶, 橡皮, 橡皮糖, 牙床, 老天；vt. 涂以树胶, 用胶粘, 使有粘性；vi. 分泌树胶, 发粘
humble|humble a. 低下的, 谦逊的, 粗陋的；vt. 使...卑下, 降低...地位, 贬抑
curator|curator n. 管理者, 经理, 主管人, 掌管者, 馆长, 大学学监, 监护人, 保护人；[经] 临时监护人
static|static n. 静电, 静电干扰；a. 静态的, 静止的, 固有的, 静电的
artery|artery n. 动脉, 干道, 要道；[医] 动脉
petition|petition n. 请愿, 诉状, 陈情书, 申请, 祈求, 祷文；v. 正式请求, 恳求, 请愿
owl|owl n. 猫头鹰；[法] 走私
valve|valve n. 活瓣, 阀, 活门；v. 装阀, 用阀调节
subjective|subjective a. 主观的, 个人的；[医] 主观的, 自觉的
defect|defect n. 缺点；[医] 缺损, 缺陷
mighty|mighty n. 有势力的人；a. 有势力的, 强大的, 有力的；adv. 很, 极
align|align vi. 排列, 排成一行, 结盟；vt. 使结盟, 使成一行, 校正
flush|flush n. 流溢, 面红, 旺盛, 发烧, 惊飞的鸟, 同花牌；a. 丰足的, 齐平的, 满盈的, 泛滥的；adv. 齐平地, 直接地；vi. 脸发红, 奔涌, 旺盛, 惊飞；vt. 淹没, 冲洗, 使脸红, 使激动, 使齐平, 使惊飞
manifest|manifest n. 载货单, 运货单, 旅客名单；a. 显然的, 明白的；vi. 显示, 出现；vt. 表明, 表现, 证明
upgrade|upgrade n. 上坡, 升级, 上升；adv. 往上；vt. 使升级, 提升, 改良品种；vi. 升级；[计] 升级
sway|sway n. 摇摆, 影响力, 支配；vt. 摇动, 支配, 弄歪, 使倾斜, 使动摇, 影响；vi. 摇动, 摇摆, 倾斜, 动摇, 统治, 转向
intensify|intensify vt. 加强；vi. 强化
inhabitant|inhabitant n. 居民, 居住者；[医] 居民
analogy|analogy n. 相似, 类似；[计] 模拟
temptation|temptation n. 诱惑, 诱惑物；[法] 诱惑, 诱惑物
thrust|thrust n. 插, 戳, 刺, 猛推, 口头攻击, 推力；vt. 插入, 猛推, 刺, 戳, 强加, 延伸；vi. 插, 刺, 戳, 延伸, (用力)推
absurd|absurd a. 荒谬的, 不合理的, 可笑的；n. 荒诞
maximize|maximize vt. 取...最大值, 使增加(或扩大)到最大限度；[计] 最大化
forecast|forecast n. 预想, 预测, 预报；vt. 预想, 预测, 预报；[计] 趋势预测
circulate|circulate v. (使)流通, (使)循环, (使)传播
transparent|transparent a. 透明的, 显然的, 清晰的；[计] 透明
integral|integral n. 整体, 积分, 整数；a. 固有的, 整体的, 整数的, 积分的；[计] 积分
stroll|stroll n. 闲逛, 漫步；v. 闲逛, 漫步
cone|cone n. 圆锥体, 球果；vt. 使成锥形
matrix|matrix n. 母体, 子宫, 基质, 脉石, 模型, 矩阵；[计] 矩阵
spatial|spatial a. 空间的, 受空间条件限制的, 占地位的；[医] 隙的, 间隙的, 腔的; 空间的, 立体的
bout|bout n. 一回, 回合, 较量；[医] 发作
wan|wan a. 苍白的, 无血色的, 病态的, 暗淡的；v. (使)变苍白；[计] 广域网
obscure|obscure a. 模糊的, 昏暗的, 难解的, 晦涩的, 偏僻的, 微贱的, 无名的；vt. 使变暗, 隐藏, 使变模糊, 使难解
specimen|specimen n. 样品, 标本, 试料；[化] 试样
corrupt|corrupt a. 腐败的, 贪污的, 讹误充斥的；vt. 使腐烂, 腐蚀, 使恶化；vi. 腐烂, 堕落
fulfil|fulfil vt. 实践, 履行, 实行, 完成, 结束, 满足；[经] 履行(契约), 满期
incidence|incidence n. 发生, 发生率, 影响, 负担者, 入射, 倾角；[医] 入射, 发生率, 发生数
prop|prop n. 支柱, 支持者, 倚靠人, 道具, 螺旋桨；vt. 支撑, 维持
underscore|underscore vt. 划线于...下；n. (表强调的)下划线；[计] 底线
parallel|parallel n. 平行, 对比, 相匹敌之物；a. 平行的, 相似的；vt. 与...平行, 与...相似, 相比, 使平行；[计] 并联; 并行
generator|generator n. 产生器, 发电机, 生产者；[计] 发生器
stab|stab n. 刺, 戳, 剧痛, 尝试, 努力；vt. 刺, 戳, 刺入, 刺痛, 直入, 使伤心；vi. 刺, 刺伤
fascinate|fascinate vt. 令人入神, 使着迷；vi. 入迷
bark|bark n. 树皮, 吠声；vi. 吠, 叫骂；vt. 喊出, 剥树皮
revise|revise n. 校订, 修正, 改样；vt. 校订, 修正, 校正
niche|niche n. 壁龛；vt. 放入壁龛, 安顿
justification|justification n. 辩护, 证明正当, 释罪；[计] 调整
resentment|resentment n. 怨恨, 愤恨
worship|worship n. 崇拜, 礼拜, 尊敬；vi. 参加礼拜；vt. 崇拜, 尊敬
linear|linear a. 线的, 直线的, 线状的；[计] 线性
mosque|mosque n. 清真寺
amateur|amateur n. 业余爱好者, 外行, 爱好者；[电] 业余家
terminal|terminal n. 终端机, 终点, 末端, 极限, 终点站；a. 终点的, 定期的, 致死的, 结尾的, 末端的, 晚期的；[计] 终端; 终端设备
erase|erase vt. 抹去, 擦掉；[计] 清洗; 擦除; 抹除; DOS内部命令:从磁盘上删除一个或多个文件
closure|closure n. 关闭；vt. 使终止
deed|deed n. 行为, 实行, 契约；vt. 立契转让
resignation|resignation n. 辞职, 辞呈, 听从；[经] 辞职
fabulous|fabulous a. 传说的, 寓言般的, 难以置信的
wit|wit n. 机智, 智力, 头脑, 理智, 妙语, 机智的人
polish|polish a. 波兰的；n. 波兰人, 上光剂, 光泽, 优雅；vt. 擦亮, 擦去, 使完美；vi. 擦亮, 变得光亮
antique|antique n. 古董, 古物；a. 古老的, 古风的, 旧式的, 过时的
constituent|constituent n. 成分, 选民, 构成物；a. 构成的, 组织的, 选举的
excess|excess n. 过度, 剩于, 超过, 超额；a. 过量的, 额外的
presume|presume vt. 假定, 推测, 擅自, 意味着；vi. 擅自行动, 相信
injection|injection n. 注射, 注射剂；[化] 注入; 注射
dim|dim a. 暗淡的, 模糊的；vt. 使暗淡；[计] 数据解释模块
harbor|harbor n. 港, 避难所；v. 庇护, 藏匿, (使)入港停泊
applaud|applaud v. 拍手喝彩, 称赞, 赞同
linger|linger vi. 逗留, 消磨, 徘徊；vt. 消磨
span|span n. 指距, 全长, 跨距, 一段时间, 小范围；vt. 以手指测量, 跨越, 架设, 持续
sip|sip n. 啜饮, 小口喝, 抿；vi. 啜饮；vt. 啜；[计] 单列直插式组件
affirm|affirm v. 断言, 确认
jerk|jerk n. 性情古怪的人, 急拉, 肌肉抽搐, 牛肉干；vi. 痉挛, 急拉, 急推；vt. 猛拉
mobility|mobility n. 可动性, 流动性, 机动性；[化] 迁移率
haven|haven n. 港, 避难所, 安息所；vt. 安置...于港中, 庇护, 入港
breed|breed n. 种类, 品种；v. 养育, 引起, 饲养, 繁殖
dangle|dangle vi. 摇晃地悬挂着, 追求；vt. 使摇晃地悬挂；n. 悬垂
optional|optional a. 可选择的, 随意的；[化] 选购的
summon|summon vt. 召唤, 召集, 号召, 振奋, 唤起, 鼓起；[经] 传唤, 传讯
monopoly|monopoly n. 垄断, 专卖权, 独占事业；[经] 垄断, 专利品, 垄断(权)独占
outrage|outrage n. 暴行, 侮辱, 愤怒；vt. 凌辱, 虐待, 触犯
passive|passive a. 消极的, 被动的, 冷漠的, 顺从的, 无源的；[医] 被动的
divert|divert vt. 转移, 使欢娱；vi. 转移
unconscious|unconscious a. 未意识到的, 无意识的, 无知觉的；[医] 人事不省的, 神志丧失的; 无意识的
mosquito|mosquito n. 蚊子；[医] 蚊
millennium|millennium n. 千禧年, 一千年
crust|crust n. 外壳, 坚硬外皮, 面包皮；vt. 盖以硬皮；vi. 结硬皮
aftermath|aftermath n. 结果, 后果；[法] 后果, 结果
instrumental|instrumental a. 仪器的, 器具的, 可作为手段的；[医] 器械的
immense|immense a. 极广大的, 无边的, 非常好的
skillet|skillet n. 煮锅, 长柄浅锅
faction|faction n. 小派系, 内讧；[法] 宗派, 派别, 小集团
encompass|encompass vt. 围绕, 完成, 包括, 包含, 环绕, 包围
verify|verify vt. 证明, 查证, 证实, 检验, 校验；[计] 校验, 检验; DOS内部命令:设定写入磁盘时是否验证写入的正确性
collision|collision n. 碰撞, 冲突, 抵触；[计] 冲突
eternal|eternal a. 永恒的, 永远的, 不灭的
gravel|gravel n. 砂砾, 碎石；[医] 沙砾, 尿沙
quantum|quantum n. 量, 量子；[计] 量子
calcium|calcium n. 钙；[化] 钙Ca
substitute|substitute n. 代理, 代理人, 代用品, 代替者, 代替物；vt. 代替；vi. 替代, 取代, 代用；a. 代替的, 代用的, 代用品的；[计] 置换; 替代
aspiration|aspiration n. 热望, 志向, 渴望；[医] 吸入; 吸[引], 吸引术
shield|shield n. 盾, 防卫物, 保护者, 屏蔽；vt. 保护, 遮蔽, 屏蔽, 庇护, 挡开, 避开；vi. 起保护作用
precede|precede vt. 在...之前, 优于, 较...优先；vi. 在前面
supervise|supervise v. 监督, 管理, 指导
dual|dual a. 双重的, 双的；n. 双数
suitcase|suitcase n. 手提箱
applause|applause n. 鼓掌, 喝彩, 赞许
axis|axis n. 轴；[计] 坐标轴
scrap|scrap n. 碎片, 残余物, 些微, 片断, 铁屑, 吵架；vt. 扔弃, 敲碎, 拆毁；vi. 互相殴打；a. 零碎拼凑成的, 废弃的
defy|defy vt. 藐视, 挑衅, 使落空；n. 挑战
disposal|disposal n. 丢掉, 处理, 排列, 销毁, 布置；[医] 处理, 处置
luxury|luxury n. 奢侈, 豪华；a. 奢侈的, 豪华的
cultivate|cultivate vt. 培养, 耕作
memoir|memoir n. 传记, 实录, 追思录, 回忆录, 自传；[化] 研究报告
maple|maple n. 枫, 枫木, 淡棕色；[机] 枫木
distinguished|distinguished a. 卓著的, 著名的
melody|melody n. 曲子, 美妙音乐, 曲调
nutrition|nutrition n. 营养, 营养学；[医] 营养, 营养品
damp|damp n. 潮湿, 湿气；a. 潮湿的；vt. 使潮湿, 使阻尼, 抑止；vi. 变潮湿, 衰减
certainty|certainty n. 确定, 确实的事情；[法] 确定, 肯定, 必然的事
obsession|obsession n. 困扰, 困扰人的情绪；[医] 强迫观念
omit|omit vt. 省略, 删除, 疏忽, 遗漏；[化] 省略
tenant|tenant n. 承租人, 房客, 居住者；vt. 租借；[计] 占据者
vivid|vivid a. 生动的, 鲜明的, 鲜艳的, 活泼的, 逼真的, 清晰的
nurture|nurture n. 养育, 营养物, 培育；vt. 养育, 供给营养物, 教养
applicant|applicant n. 申请者；[经] 申请人, 请求人, 谋事人
bump|bump n. 撞击, 肿块；vt. 碰撞；vi. 撞, 颠簸而行
audit|audit n. 审计, 查帐；vt. 查(帐), 旁听；vi. 查账；[计] 查帐; 审查; 检查
prey|prey n. 被掠食者, 牺牲者；vi. 捕食
scrape|scrape n. 刮, 擦, 挖, 擦痕, 刮擦声, 困境；vi. 刮掉, 擦掉, 刮出刺耳声；vt. 刮, 擦, 擦伤, 挖成, 积蓄
magnificent|magnificent a. 华丽的, 高尚的, 宏伟的
rotate|rotate a. 辐状的；vt. 使旋转, 使转动, 使轮流；vi. 旋转, 循环；[计] 旋转
rigid|rigid a. 坚硬的, 刚性的, 严格的, 精密的, 刻板的
gospel|gospel n. 福音, 信仰, 真理
tease|tease n. 揶揄, 戏弄, 逗惹；vt. 戏弄, 取笑, 强求, 梳理, 使起毛
gorgeous|gorgeous a. 华丽的, 灿烂的
startle|startle n. 惊愕, 惊恐；vt. 吃惊, 使惊愕；vi. 惊起
descent|descent n. 降落, 家系, 侵袭, 血统；[医] 下降, 世代, 血统
rattle|rattle vt. 使嘎嘎响, 喋喋不休地说；vi. 格格响, 喋喋不休；n. 格格声, 拨浪鼓, 喋喋不休的话
ironic|ironic a. 冷嘲的, 挖苦的, 反话的, 讽刺的, 令人啼笑皆非的, 出乎意料的
trophy|trophy n. 战利品, 奖品；vt. 用战利品装饰
verse|verse n. 诗, 韵文, 诗句；vt. 用诗表达；vi. 作诗
clarity|clarity n. 清楚, 明晰；[化] 透明度; 透明性; 清晰性
portable|portable a. 可携带的, 可搬运的, 可移动的；[计] 可移植的
proposition|proposition n. 建议, 命题, 主张；vt. 向...提议, 向...提出猥亵的要求
duration|duration n. 持续时间, 持续；[计] 持续时间
abundance|abundance n. 丰富, 充足, 大量；[经] 丰富, 充裕
restraint|restraint n. 抑制, 克制, 束缚；[医] 约束, 拘束
discard|discard vt. 丢弃, 抛弃；vi. 垫牌；n. 垫牌, 抛弃
invoke|invoke vt. 祈求, 恳求, 实行, 援引, 引起；[计] 调用; 请求
rehearsal|rehearsal n. 预演, 排演, 练习, 叙述, 复述；[法] 详述, 列举事实, 复述
posture|posture n. 姿势, 态度, 情形, 形势；vt. 作...的姿势；vi. 作姿势
optimism|optimism n. 乐观主义, 乐观, 乐天；[医] 乐观主义, 乐观
flaw|flaw n. 缺点, 裂纹, 瑕疵, 一阵狂风；[化] 划痕; 裂缝; 裂纹
parameter|parameter n. 参变数, 参变量, 参数, 参量；[计] 参量; 参数
innocence|innocence n. 无罪, 无知, 天真无邪；[法] 无罪, 无罪的人, 清白无辜者
grill|grill n. 烤架, 铁格子, 烤肉；v. 烧, 烤, 严加盘问, 给...装栅栏
penetrate|penetrate vt. 穿透, 刺穿, 渗透, 看穿, 洞察, 了解, 使充溢；vi. 刺入, 看穿, 渗透, 打进
illuminate|illuminate vt. 照明, 用灯装饰, 阐明, 说明, 使灿烂；vi. 照亮, 用灯装饰
explosive|explosive n. 炸药, 爆破音；a. 易爆发的, 爆炸的, 暴躁的
circulation|circulation n. 流通, 循环, 发行量；[化] 环流
graphic|graphic a. 生动的, 轮廓分明的, 绘画似的, 图解的；[计] 图形的
prescribe|prescribe v. 规定, 指定, 嘱咐, 开处方
vanilla|vanilla n. 香草, 香子兰
grind|grind n. 磨, 碾, 苦差, 摩擦声, 用功的学生；vt. 磨擦, 磨碎, 磨光, 折磨, 压榨；vi. 磨, 磨碎, 苦干
hazardous|hazardous a. 危险的, 冒险的, 碰运气的；[法] 危险的, 冒险的, 碰运气的
uphold|uphold vt. 支撑, 赞成, 鼓励, 举起, 坚持；[法] 确认, 赞成, 支持
drought|drought n. 干旱, 缺乏
grim|grim a. 冷酷的, 坚强的, 残忍的, 可怕的, 讨厌的
orchestra|orchestra n. 管弦乐队, 乐队演奏处
strand|strand n. (绳索的)股, 绳, 串, 海滨, 河岸；vi. 搁浅；vt. 使搁浅, 使落后, 使陷于困境, 弄断, 搓
orthodox|orthodox a. 正统的, 传统的, 惯常的
confine|confine vt. 限制, 使不外出, 禁闭；vi. 邻接, 交界；n. 边缘, 范围, 区域
insider|insider n. 内部的人, 权威人士, 知道内情的人；[经] 熟悉内情者
choir|choir n. 唱诗班, 唱诗班的席位；v. 合唱
urgent|urgent a. 紧急的, 急迫的, 催逼的；[经] 紧急的, 急迫的
attain|attain vt. 达到, 获得；vi. 达到
hut|hut n. 小屋, 茅舍, 临时军营；v. (使)住在茅舍
allege|allege vt. 宣称, 主张, 提出, 断言；[法] 断言, 指称, 指证
alert|alert a. 警觉的, 灵敏的, 留心的；n. 警报；vt. 使警觉, 通知, 使意识到
remains|remains n. 剩余物, 废墟, 残余；[法] 遗体, 尸体, 遗骸
desirable|desirable a. 令人想望的, 可取的
specialized|specialized a. 专门的, 特别的, 专科的, 特化的, 专化的；[计] 专业化的
disrupt|disrupt a. 分裂的, 中断的；vt. 使分裂, 使瓦解
forge|forge n. 熔炉, 铁工厂；vt. 打制, 锻造, 伪造；vi. 锻造, 伪造
cane|cane n. 手杖, 细长的茎, 藤条；vt. 以杖击, 以藤编制
witch|witch n. 巫婆, 女巫；vt. 施巫术, 迷惑
notable|notable n. 著名人士, 值得注意之事物；a. 值得注意的, 显著的
loom|loom n. 织布机, 若隐若现的景象；vi. 朦胧地出现, 隐约可见, 可怕地出现
erupt|erupt vi. 爆发；vt. 喷出
compile|compile vt. 编译, 编辑, 编纂, 收集；[计] 编译
lure|lure n. 饵, 诱惑；vt. 引诱, 诱惑
empirical|empirical a. 完全跟据经验的, 经验主义的；[医] 经验主义的
reside|reside vi. 住, 居留, 属于；[法] 居住
revenge|revenge n. 报仇, 复仇, 报复；vt. 报仇, 报复
revive|revive vt. 使苏醒, 使复兴, 使振奋, 回想起, 重播；vi. 苏醒, 复活, 复兴, 恢复精神
comic|comic n. 连环漫画, 喜剧演员, 滑稽的人；a. 滑稽的, 有趣的, 喜剧的
chorus|chorus n. 合唱队, 齐声；v. 齐声说道, 合唱
torture|torture n. 拷问, 苦闷；vt. 拷问, 曲解, 折磨, 使弯曲
juvenile|juvenile n. 少年, 少年读物；a. 少年的, 不成熟的, 适于少年的
rookie|rookie n. 新手
induce|induce vt. 引诱, 招致, 归纳出, 感应；[医] 诱导, 感应
predecessor|predecessor n. 前任, 先辈, 前身；[医] 初牙, 前辈, 祖先
acute|acute a. 尖锐的, 敏锐的, 激烈的, 严重的, 急性的；[医] 急性的; 尖锐的
enlist|enlist vt. 征募, 参与, 谋取；vi. 从军, 应募, 赞助
diameter|diameter n. 直径；[医] 直经, 径
cult|cult n. 膜拜, 礼拜式, 祭仪, 一群信徒；[医] 迷信, 巫术
robe|robe n. 宽松长袍, 礼服, 披肩, 覆盖物；v. (给)穿长袍
designate|designate vt. 指定, 指明, 称呼；a. 已选出而未上任的
prejudice|prejudice n. 偏见, 成见, 侵害；vt. 使存偏见, 使有成见, 侵害
affordable|affordable [计] 普及型
delegate|delegate n. 代表；vt. 委派...为代表
pesticide|pesticide n. 杀虫剂；[化] 农药
ensemble|ensemble n. 全体, 合唱曲, (女人的)全套服装；[化] 总体; 整体; 系综
choke|choke vt. 窒息, 阻塞, 噎, 抑制；vi. 窒息, 阻塞, 噎；n. 窒息, 噎, 阻气门
litigation|litigation n. 诉讼, 起诉；[经] 诉讼, 纠葛
spectator|spectator n. 观众, 目击者, 旁观者
hostility|hostility n. 敌意, 敌对, 反对
offend|offend v. 犯罪, 冒犯, 违反, 进攻
hierarchy|hierarchy n. 等级制度, 僧侣统治, 等级体系；[计] 分级结构; 分层结构; 新闻组, 新闻组分层
appetite|appetite n. 食欲, 欲望, 爱好；[医] 食欲
paradigm|paradigm n. 范例, 式样, 词形变化表, 纵聚合关系语言项
pledge|pledge n. 诺言, 保证, 誓言, 抵押, 信物, 保人, 祝愿；vt. 许诺, 保证, 使发誓, 抵押, 典当, 举杯祝...健康
distress|distress n. 苦恼, 贫困, 痛苦；vt. 使苦恼；a. 亏本出售的
supplement|supplement n. 补充物, 增刊, 补充, 补遗, 补编, 附录, 补角；vt. 补充, 增补
competence|competence n. 胜任, 职称, 能力；[医] 能力, 活性
probe|probe n. 探索, 调查, 探针, 探测器；v. 用探针探测, 调查, 探索
passionate|passionate a. 热情的, 热烈的, 易怒的, 热恋的
herd|herd n. 兽群, 人群, 牧人；vt. 群集, 使成群, 放牧；vi. 聚在一起
expenditure|expenditure n. 开支, 费用, 用光, 消费额；[经] 支出, 费用, 消费
greenhouse|greenhouse n. 温室
leak|leak n. 漏洞, 漏处, 漏出, 泄漏；vi. 漏, 泄漏；vt. 使渗漏
solo|solo n. 独奏, 独唱, 单独表演；a. 单独的, 独奏的, 独唱的；vi. 放单飞
kidney|kidney n. 肾, 个性；[医] 肾
conceal|conceal vt. 隐藏, 掩盖, 隐瞒；[法] 隐瞒, 隐匿, 保守秘密
stamp|stamp n. 印, 邮票, 打印器, 戳子, 图章, 印花税票, 标志, 特征, 类型, 跺脚；vt. 盖章于, 顿足, 贴上邮票, 铭刻, 捣碎, 扑灭；vi. 捣碎, 跺脚
affection|affection n. 影响, 病, 喜爱, 情感, 倾向；[医] 疾患, 病变, 病; 感情
mature|mature a. 成熟的, 到期的, 充分考虑的；vt. 使成熟；vi. 成熟, 到期
devoted|devoted a. 投入的, 深爱的
stun|stun vt. 使昏迷, 使震惊, 打昏；n. 昏迷, 猛击
advertise|advertise vt. 做广告, 通知, 公布；vi. 做广告
mandatory|mandatory a. 命令的, 托管的；[经] 受托者, 命令者
manuscript|manuscript n. 手稿, 原稿, 底稿；a. 手写的
crab|crab n. 螃蟹, 偏航, 脾气乖戾的人, 沙果；vi. 捕蟹, 偏航, 发牢骚；vt. 使偏航, 抱怨, 破坏
creep|creep n. 爬, 徐行, 蠕动；vi. 爬, 蔓延, 潜行
fake|fake n. 假货, 欺骗, 诡计；a. 假的；vt. 假造, 仿造；vi. 伪装
crown|crown n. 王冠, 王权, 顶点；vt. 使成王, 加冕, 居...之顶
raid|raid n. 袭击, 突袭, 搜捕；v. 奇袭, 搜捕；[计] 廉价磁盘冗余阵列
dull|dull a. 钝的, 无趣的, 呆滞的, 阴暗的；vt. 使迟钝, 使阴暗, 缓和；vi. 变迟钝, 减少
embody|embody vt. 具体表达, 使具体化；[经] 合并, 具体化, 具体表现
glow|glow n. 赤热, 光辉, 热情, 热烈, 红光；vi. 发红光, 红光焕发, 发热, 洋溢, 激动
intervene|intervene vi. 插入, 调停, 干涉；[经] 进场干预
prosecute|prosecute vt. 告发, 起诉, 彻底进行, 执行, 从事；vi. 告发, 起诉, 作检察官
accumulate|accumulate v. 积聚, 堆积
prosperity|prosperity n. 繁荣, 茂盛, 成功；[经] 繁荣
antibiotic|antibiotic n. 抗生素；a. 抗生的
monetary|monetary a. 货币的, 金钱的；[经] 货币的, 金融的
advocacy|advocacy n. 拥护, 支持, 鼓吹, 辩护, 辩护术；[法] 辩护, 拥护, 提倡
medieval|medieval a. 中古的, 中世纪的
tilt|tilt n. 倾斜, 倾向, 船篷, 车篷；vt. 使倾斜, 使倾侧, 用帆布篷遮盖；vi. 倾斜, 翘起, 冲, 评击；[计] 倾斜
strive|strive vi. 努力, 奋斗, 斗争
clarify|clarify vi. 澄清, 阐明；vt. 使明晰
viable|viable a. 能养活的, 能生长发育的；[医] 有活力的, 有生机的
stunning|stunning a. 打昏迷的, 弄得人昏头昏脑的, 令人震惊的
hover|hover vi. 盘旋, 翱翔, 徘徊；vt. 孵；n. 翱翔
compensate|compensate v. 偿还, 补偿, 付报酬
imperial|imperial a. 帝王的, 宗主国的, 至尊的, 壮丽的；n. 特等品
commentary|commentary n. 注释, 评论, 说明；[法] 注释, 评注, 评论
surge|surge n. 巨涌, 汹涌, 澎湃；vi. 汹涌, 澎湃, 颠簸, 猛冲, 突然放松；vt. 使汹涌奔腾, 急放；[计] 电压尖峰
variance|variance n. 不一致, 变化, 变异, 分歧, 不和；[化] 方差; 变种
scar|scar n. 疤痕, 伤痕, 悬崖；vi. 结疤, 愈合, 痊愈；vt. 使有伤痕
surrender|surrender vt. 交出, 放弃, 使投降, 让与；vi. 投降, 自首；n. 交出, 放弃, 投降
evoke|evoke vt. 唤起, 引起, 召(魂)；[法] 提审, 移送
sheriff|sheriff n. 郡治安官, 县治安官；[法] 司法行政官, 郡长, 执行吏
haunt|haunt n. 常到的地方, 生息地；vt. 常到, 出没于, 萦绕于；vi. 出没, 作祟
dome|dome n. 圆顶；vt. 加圆顶；vi. 成圆顶状
tenure|tenure n. 享有, 保有期；[经] (财产,职位等的)占有, 占有权
concession|concession n. 特许, 让步, 认可；[经] 核准, 许可, 特殊(权)
authentic|authentic a. 可靠的, 可信的, 真正的；[法] 被认证的, 确认的, 可信的
composer|composer n. 作曲家, 作家, 调停者
militia|militia n. 义勇军, 民兵组织, 国民军
awkward|awkward a. 笨拙的, 棘手的
compassion|compassion n. 同情, 怜悯
critique|critique n. 评论文章, 评论
bureaucracy|bureaucracy n. 官僚, 官吏；[法] 官僚主义, 官僚政治, 官僚机构
consistency|consistency n. 坚硬性, 黏稠度, 一致性；[化] 稠度; 一致性
betray|betray vt. 出卖, 背叛, 辜负, 暴露；[法] 出卖, 背叛, 泄漏
extract|extract n. 榨出物, 精汁, 摘录, 选段；vt. (费力地)取出, 采掘, 榨取, 摘录, 吸取；[计] 提取
bargain|bargain n. 交易, 买卖协定, 特价商品；v. 讲价, 交易
anchor|anchor n. 锚；vt. 抛锚停泊, 使固定；[计] 锚
devise|devise vt. 设计, 发明, 图谋, 遗赠给；n. 遗赠
nominate|nominate vt. 提名, 任命, 命名；[法] 提名...为候选人, 指定, 推荐
bizarre|bizarre a. 奇异的
tribute|tribute n. 贡物, 礼物, 颂辞
retrieve|retrieve vt. 取回, 挽回, 弥补, 恢复, 补偿, 回忆, 检索；vi. 找回猎物；n. 取回, 恢复, 救险球；[计] 检索
bore|bore n. 令人讨厌的人, 激浪, 枪膛, 孔；vt. 使烦扰, 钻孔；vi. 钻孔；bear的过去式；[计] 内径; 孔径
pistol|pistol n. 手枪, 信号枪；vt. 以手枪杀死(或伤害)
plaintiff|plaintiff n. 原告, 起诉人；[经] 原告, 原起诉人
stereotype|stereotype n. 铅版, 陈规, 老套；vt. 使用铅版, 把...印制成盲文, 套用老套, 使一成不变
dictate|dictate vi. 听写, 口述, 口授；vt. 口述, 使听写, 命令；n. 命令, 指挥, 指令
creek|creek n. 小溪, 小河, 小湾
accelerate|accelerate v. 加速, 促进
warehouse|warehouse n. 仓库, 货栈, 大商店；vt. 储入仓库
fatal|fatal a. 致命的, 重大的, 命运注定的, 粗心的, 不幸的；[医] 致命的, 致死的
trim|trim n. 整齐, 情形, 修剪；a. 整齐的；vt. 使整齐, 整理, 修剪；vi. 调整, 见风使舵；[计] 库存管理检查规则程序
epidemic|epidemic n. 传染病, 流行病；a. 流行的, 传染性的
summary|summary n. 摘要, 概要；a. 摘要的, 简略的；[计] 摘要; 概要
marine|marine n. 舰队, 水兵, 海景画；a. 海的, 海产的, 海底的, 船舶的, 海运的
boring|boring a. 烦人的, 无聊的, 无趣的；[机] 成孔期, 搪孔
dock|dock n. 码头, 船坞, 被告席, 尾巴的骨肉部分；vt. 使靠码头, 使(船)进港, 剪短；vi. 进港
cargo|cargo n. 货物；[经] 货柜
bulb|bulb n. 球茎, 电灯泡；[医] 球, 鳞茎, 球茎
bolt|bolt n. 门闩, 螺钉, 筛子, 闪电, 意外事件；vt. 闩住, 发射, 脱口而出, 筛, 囫囵吞下；vi. 囫囵吞枣, 射箭, 脱缰, 退出党派；adv. 突然
timber|timber n. 木材, 木料；vt. 用木材建造
convenience|convenience n. 方便, 便利的事物, 方便的时候
vague|vague a. 含糊的, 不清楚的, 茫然的
